"series_name","series_num","season","episode","rating","votes","runtime","is_comedy","is_drama","rating_miss"
"The Worst Witch",247,1,13,8.4,40,28,0,0,NA
"The Worst Witch",247,2,1,8.6,46,28,0,0,8.6
"The Worst Witch",247,2,2,8.7,41,28,0,0,8.7
"The Worst Witch",247,2,3,8.6,36,25,0,0,8.6
"The Worst Witch",247,2,4,8.6,35,28,0,0,8.6
"The Worst Witch",247,2,5,8.5,33,28,0,0,8.5
"The Worst Witch",247,2,6,8.5,33,28,0,0,8.5
"The Worst Witch",247,2,7,8.4,32,25,0,0,8.4
"The Worst Witch",247,2,8,8.5,31,25,0,0,8.5
"The Worst Witch",247,2,9,8.6,30,25,0,0,8.6
"The Worst Witch",247,2,10,8.5,31,25,0,0,8.5
"The Worst Witch",247,2,11,8.4,32,25,0,0,8.4
"The Worst Witch",247,2,12,8.7,29,25,0,0,8.7
"The Worst Witch",247,2,13,8.8,35,25,0,0,8.8
"The Worst Witch",247,3,1,8.5,26,28,0,0,8.5
"The Worst Witch",247,3,2,8.1,21,28,0,0,8.1
"The Worst Witch",247,3,3,8.8,20,28,0,0,8.8
"The Worst Witch",247,3,4,8.3,17,28,0,0,8.3
"The Worst Witch",247,3,5,8.3,18,28,0,0,8.3
"The Worst Witch",247,3,6,8.6,18,28,0,0,8.6
"The Worst Witch",247,3,7,8.3,23,28,0,0,8.3
"The Worst Witch",247,3,8,8.6,20,27,0,0,8.6
"The Worst Witch",247,3,9,8.3,19,28,0,0,8.3
"The Worst Witch",247,3,10,8.7,20,28,0,0,8.7
"The Worst Witch",247,3,11,8.6,18,28,0,0,8.6
"The Yard",248,1,1,9,72,120,0,1,9
"The Yard",248,1,2,9.2,48,120,0,1,9.2
"The Yard",248,1,3,8.9,39,120,0,1,8.9
"The Yard",248,1,4,9,33,120,0,1,9
"The Yard",248,1,5,9,33,120,0,1,9
"The Yard",248,1,6,9.3,33,120,0,1,9.3
"The Yard",248,1,7,9,31,120,0,1,9
"The Yard",248,1,8,9.2,28,120,0,1,9.2
"The Yard",248,1,9,9.2,26,120,0,1,9.2
"The Yard",248,1,10,9,32,120,0,1,9
"The Yard",248,1,11,8.9,36,120,0,1,8.9
"The Yard",248,2,1,9.1,22,120,0,1,9.1
"The Yard",248,2,2,9.1,20,120,0,1,9.1
"The Yard",248,2,3,8.7,17,120,0,1,8.7
"The Yard",248,2,4,8.6,17,120,0,1,8.6
"The Yard",248,2,5,8.6,18,120,0,1,8.6
"The Yard",248,2,6,9,23,120,0,1,9
"The Yard",248,2,7,8.1,20,120,0,1,8.1
"The Yard",248,2,8,8.8,16,120,0,1,8.8
"The Yard",248,2,9,8.9,16,120,0,1,8.9
"The Yard",248,2,10,8.7,20,120,0,1,8.7
"The Yard",248,2,11,8.9,18,120,0,1,8.9
"The Yard",248,2,12,8.5,16,120,0,1,8.5
"The Yard",248,2,13,8.9,14,120,0,1,8.9
"The Yard",248,2,14,8.9,15,120,0,1,8.9
"The Yard",248,2,15,8.3,16,120,0,1,8.3
"The Yard",248,2,16,8.3,15,120,0,1,8.3
"The Yard",248,2,17,8.4,16,120,0,1,8.4
"The Yard",248,2,18,8.5,17,120,0,1,8.5
"The Yard",248,2,19,8.3,14,120,0,1,8.3
"The Yard",248,2,20,8.3,14,120,0,1,8.3
"The Yard",248,2,21,8.4,14,120,0,1,8.4
"The Yard",248,2,22,8.4,15,120,0,1,8.4
"The Yard",248,2,23,8.2,13,120,0,1,8.2
"The Yard",248,2,24,8.3,13,120,0,1,8.3
"The Yard",248,2,25,8.6,14,120,0,1,8.6
"The Yard",248,2,26,9,13,120,0,1,9
"The Yard",248,2,27,8.8,10,120,0,1,8.8
"The Yard",248,2,28,8.8,10,120,0,1,8.8
"The Yard",248,2,29,8.8,10,120,0,1,8.8
"The Yard",248,2,30,8.2,11,120,0,1,8.2
"The Yard",248,2,31,8.2,11,120,0,1,8.2
"The Yard",248,2,32,8.8,11,120,0,1,8.8
"The Yard",248,2,33,8.6,17,120,0,1,8.6
"Tidelands",249,1,1,7.1,221,42,0,1,7.1
"Tidelands",249,1,2,7.2,186,42,0,1,7.2
"Tidelands",249,1,3,7.2,161,46,0,1,7.2
"Tidelands",249,1,4,7.3,155,40,0,1,7.3
"Tidelands",249,1,5,7.4,142,48,0,1,7.4
"Tidelands",249,1,6,7.6,141,44,0,1,7.6
"Tidelands",249,1,7,7.7,140,36,0,1,7.7
"Tidelands",249,1,8,7.7,167,37,0,1,7.7
"Time to Eat with Nadiya",250,1,1,6.4,21,29,0,0,6.4
"Time to Eat with Nadiya",250,1,2,6.6,16,29,0,0,6.6
"Time to Eat with Nadiya",250,1,3,6.5,13,29,0,0,6.5
"Time to Eat with Nadiya",250,1,4,6.6,11,29,0,0,6.6
"Time to Eat with Nadiya",250,1,5,6.8,11,29,0,0,6.8
"Time to Eat with Nadiya",250,1,6,6.7,10,29,0,0,6.7
"Too Hot to Handle",251,1,1,5.2,271,41,0,0,5.2
"Too Hot to Handle",251,1,2,5.1,237,36,0,0,5.1
"Too Hot to Handle",251,1,3,5.2,225,38,0,0,5.2
"Too Hot to Handle",251,1,4,5,216,42,0,0,5
"Too Hot to Handle",251,1,5,5,209,42,0,0,5
"Too Hot to Handle",251,1,6,4.8,203,38,0,0,4.8
"Too Hot to Handle",251,1,7,4.8,197,43,0,0,4.8
"Too Hot to Handle",251,1,8,4.8,205,43,0,0,4.8
"Top Boy",252,1,1,7.8,295,52,0,1,NA
"Top Boy",252,1,2,8,260,47,0,1,NA
"Top Boy",252,1,3,8.3,244,49,0,1,NA
"Top Boy",252,1,4,8.5,250,50,0,1,NA
"Top Boy",252,2,1,8.1,210,46,0,1,NA
"Top Boy",252,2,2,8.1,190,46,0,1,NA
"Top Boy",252,2,3,8.2,184,47,0,1,NA
"Top Boy",252,2,4,9,217,47,0,1,NA
"Trailer Park Boys",253,1,1,7.7,675,23,1,0,NA
"Trailer Park Boys",253,1,2,8,552,23,1,0,NA
"Trailer Park Boys",253,1,3,8.3,534,23,1,0,NA
"Trailer Park Boys",253,1,4,8.3,498,22,1,0,NA
"Trailer Park Boys",253,1,5,8.3,461,23,1,0,NA
"Trailer Park Boys",253,1,6,8.7,488,23,1,0,NA
"Trailer Park Boys",253,2,1,8.6,448,23,1,0,NA
"Trailer Park Boys",253,2,2,8.6,443,23,1,0,NA
"Trailer Park Boys",253,2,3,8.7,446,22,1,0,NA
"Trailer Park Boys",253,2,4,8.7,446,23,1,0,NA
"Trailer Park Boys",253,2,5,9,479,22,1,0,NA
"Trailer Park Boys",253,2,6,8.8,427,22,1,0,NA
"Trailer Park Boys",253,2,7,9.1,463,22,1,0,NA
"Trailer Park Boys",253,3,1,8.7,400,23,1,0,NA
"Trailer Park Boys",253,3,2,8.8,398,23,1,0,NA
"Trailer Park Boys",253,3,4,8.9,437,23,1,0,NA
"Trailer Park Boys",253,3,5,9.3,557,23,1,0,NA
"Trailer Park Boys",253,3,6,8.8,405,23,1,0,NA
"Trailer Park Boys",253,3,7,8.8,385,23,1,0,NA
"Trailer Park Boys",253,3,8,8.9,395,23,1,0,NA
"Trailer Park Boys",253,4,1,8.8,388,23,1,0,NA
"Trailer Park Boys",253,4,2,8.9,389,23,1,0,NA
"Trailer Park Boys",253,4,3,8.8,375,23,1,0,NA
"Trailer Park Boys",253,4,4,9,404,23,1,0,NA
"Trailer Park Boys",253,4,5,9.2,486,23,1,0,NA
"Trailer Park Boys",253,4,6,8.8,379,23,1,0,NA
"Trailer Park Boys",253,4,7,8.8,364,23,1,0,NA
"Trailer Park Boys",253,4,8,9.1,382,23,1,0,NA
"Trailer Park Boys",253,4,9,9,314,45,1,0,NA
"Trailer Park Boys",253,5,1,8.7,349,23,1,0,NA
"Trailer Park Boys",253,5,2,8.9,345,23,1,0,NA
"Trailer Park Boys",253,5,3,8.8,357,23,1,0,NA
"Trailer Park Boys",253,5,4,8.7,334,23,1,0,NA
"Trailer Park Boys",253,5,5,8.9,351,23,1,0,NA
"Trailer Park Boys",253,5,6,8.6,338,23,1,0,NA
"Trailer Park Boys",253,5,7,8.8,339,23,1,0,NA
"Trailer Park Boys",253,5,8,8.6,325,23,1,0,NA
"Trailer Park Boys",253,5,9,9,366,23,1,0,NA
"Trailer Park Boys",253,6,1,8.4,294,22,1,0,NA
"Trailer Park Boys",253,6,2,8.4,285,22,1,0,NA
"Trailer Park Boys",253,6,3,8.9,313,22,1,0,NA
"Trailer Park Boys",253,6,4,8.5,298,22,1,0,NA
"Trailer Park Boys",253,6,5,8.8,329,22,1,0,NA
"Trailer Park Boys",253,6,6,9,343,22,1,0,NA
"Trailer Park Boys",253,7,1,8.3,296,22,1,0,NA
"Trailer Park Boys",253,7,2,8.2,273,22,1,0,NA
"Trailer Park Boys",253,7,3,9,322,22,1,0,NA
"Trailer Park Boys",253,7,4,8.6,277,22,1,0,NA
"Trailer Park Boys",253,7,5,8.5,272,22,1,0,NA
"Trailer Park Boys",253,7,6,8.4,272,22,1,0,NA
"Trailer Park Boys",253,7,7,8.1,282,22,1,0,NA
"Trailer Park Boys",253,7,8,8.6,289,22,1,0,NA
"Trailer Park Boys",253,7,9,8.6,274,22,1,0,NA
"Trailer Park Boys",253,7,10,9.2,444,22,1,0,NA
"Trailer Park Boys",253,8,1,8.2,299,28,1,0,NA
"Trailer Park Boys",253,8,2,7.9,249,27,1,0,NA
"Trailer Park Boys",253,8,3,8.2,240,28,1,0,NA
"Trailer Park Boys",253,8,4,8.1,233,23,1,0,NA
"Trailer Park Boys",253,8,5,8.4,236,25,1,0,NA
"Trailer Park Boys",253,8,6,8.3,230,26,1,0,NA
"Trailer Park Boys",253,8,7,8,229,23,1,0,NA
"Trailer Park Boys",253,8,8,7.9,210,22,1,0,NA
"Trailer Park Boys",253,8,9,7.9,201,21,1,0,NA
"Trailer Park Boys",253,8,10,8.5,230,31,1,0,NA
"Trailer Park Boys",253,9,1,7.6,209,26,1,0,NA
"Trailer Park Boys",253,9,2,7.6,200,27,1,0,NA
"Trailer Park Boys",253,9,3,7.8,188,25,1,0,NA
"Trailer Park Boys",253,9,4,7.6,173,26,1,0,NA
"Trailer Park Boys",253,9,5,7.8,180,23,1,0,NA
"Trailer Park Boys",253,9,6,7.7,178,22,1,0,NA
"Trailer Park Boys",253,9,7,8.2,188,25,1,0,NA
"Trailer Park Boys",253,9,8,7.8,168,22,1,0,NA
"Trailer Park Boys",253,9,9,7.8,188,22,1,0,NA
"Trailer Park Boys",253,9,10,8,205,22,1,0,NA
"Trailer Park Boys",253,10,1,7.5,193,27,1,0,NA
"Trailer Park Boys",253,10,2,7.6,171,30,1,0,NA
"Trailer Park Boys",253,10,3,7.6,163,28,1,0,NA
"Trailer Park Boys",253,10,4,7.6,165,26,1,0,NA
"Trailer Park Boys",253,10,5,8,179,23,1,0,NA
"Trailer Park Boys",253,10,6,7.5,170,24,1,0,NA
"Trailer Park Boys",253,10,7,7.3,200,26,1,0,NA
"Trailer Park Boys",253,10,8,7.3,186,27,1,0,NA
"Trailer Park Boys",253,10,9,7.4,167,26,1,0,NA
"Trailer Park Boys",253,10,10,8.1,204,25,1,0,NA
"Trailer Park Boys",253,11,1,8.1,173,31,1,0,NA
"Trailer Park Boys",253,11,2,8,159,30,1,0,NA
"Trailer Park Boys",253,11,3,8,151,26,1,0,NA
"Trailer Park Boys",253,11,4,8.8,203,26,1,0,NA
"Trailer Park Boys",253,11,5,7.9,148,29,1,0,NA
"Trailer Park Boys",253,11,6,7.7,144,24,1,0,NA
"Trailer Park Boys",253,11,7,8,141,29,1,0,NA
"Trailer Park Boys",253,11,8,8.3,149,26,1,0,NA
"Trailer Park Boys",253,11,9,8.1,143,29,1,0,NA
"Trailer Park Boys",253,11,10,8,147,26,1,0,NA
"Trailer Park Boys",253,12,1,8.2,174,31,1,0,8.2
"Trailer Park Boys",253,12,2,8.5,163,30,1,0,8.5
"Trailer Park Boys",253,12,3,8.1,151,25,1,0,8.1
"Trailer Park Boys",253,12,4,8.1,141,25,1,0,8.1
"Trailer Park Boys",253,12,5,8.3,146,30,1,0,8.3
"Trailer Park Boys",253,12,6,8.5,150,32,1,0,8.5
"Trailer Park Boys",253,12,7,8.2,138,29,1,0,8.2
"Trailer Park Boys",253,12,8,8.3,144,29,1,0,8.3
"Trailer Park Boys",253,12,9,8.7,148,31,1,0,8.7
"Trailer Park Boys",253,12,10,9.3,226,32,1,0,9.3
"Trailer Park Boys: The Animated Series",254,2,1,8.3,72,25,1,0,8.3
"Trailer Park Boys: The Animated Series",254,2,2,7.8,66,26,1,0,7.8
"Trailer Park Boys: The Animated Series",254,2,3,7.9,58,26,1,0,7.9
"Trailer Park Boys: The Animated Series",254,2,4,8.3,56,25,1,0,8.3
"Trailer Park Boys: The Animated Series",254,2,5,8.1,60,23,1,0,8.1
"Trailer Park Boys: The Animated Series",254,2,6,8.5,59,25,1,0,8.5
"Trailer Park Boys: The Animated Series",254,2,7,8,49,25,1,0,8
"Trailer Park Boys: The Animated Series",254,2,8,8.4,55,24,1,0,8.4
"Trailer Park Boys: The Animated Series",254,2,9,8.6,53,23,1,0,8.6
"Trailer Park Boys: The Animated Series",254,2,10,8.1,49,26,1,0,8.1
"Traitors",255,1,1,6.6,141,60,0,0,6.6
"Traitors",255,1,2,6.8,104,60,0,0,6.8
"Transformers: War for Cybertron Trilogy",256,1,1,7.2,145,25,0,0,7.2
"Transformers: War for Cybertron Trilogy",256,1,2,7.1,107,24,0,0,7.1
"Transformers: War for Cybertron Trilogy",256,1,3,7.7,97,24,0,0,7.7
"Transformers: War for Cybertron Trilogy",256,1,4,7.9,91,25,0,0,7.9
"Transformers: War for Cybertron Trilogy",256,1,5,7.9,86,25,0,0,7.9
"Transformers: War for Cybertron Trilogy",256,1,6,8.5,95,24,0,0,8.5
"Travelers",257,1,1,8.1,1625,50,0,1,NA
"Travelers",257,1,2,7.9,1287,46,0,1,NA
"Travelers",257,1,3,8,1157,45,0,1,NA
"Travelers",257,1,4,7.9,1103,45,0,1,NA
"Travelers",257,1,5,8.2,1078,45,0,1,NA
"Travelers",257,1,6,8.6,1132,45,0,1,NA
"Travelers",257,1,7,7.7,1030,45,0,1,NA
"Travelers",257,1,8,8.2,1001,45,0,1,NA
"Travelers",257,1,9,8.9,1132,45,0,1,NA
"Travelers",257,1,10,8.1,959,45,0,1,NA
"Travelers",257,1,11,8.7,1009,43,0,1,NA
"Travelers",257,1,12,9,1182,44,0,1,NA
"Travelers",257,2,1,8.5,930,44,0,1,NA
"Travelers",257,2,2,7.9,832,45,0,1,NA
"Travelers",257,2,3,8.2,793,44,0,1,NA
"Travelers",257,2,4,8.2,792,44,0,1,NA
"Travelers",257,2,5,8.4,812,44,0,1,NA
"Travelers",257,2,6,8.6,816,44,0,1,NA
"Travelers",257,2,7,7.8,1188,44,0,1,NA
"Travelers",257,2,8,8.4,761,44,0,1,NA
"Travelers",257,2,9,8.3,734,44,0,1,NA
"Travelers",257,2,10,9,970,44,0,1,NA
"Travelers",257,2,11,8.4,736,44,0,1,NA
"Travelers",257,2,12,8.5,911,44,0,1,NA
"Travelers",257,3,1,8.5,884,46,0,1,8.5
"Travelers",257,3,2,8.5,785,48,0,1,8.5
"Travelers",257,3,3,8.3,805,48,0,1,8.3
"Travelers",257,3,4,8.3,751,44,0,1,8.3
"Travelers",257,3,5,8.5,774,44,0,1,8.5
"Travelers",257,3,6,8.5,790,42,0,1,8.5
"Travelers",257,3,7,8.9,846,49,0,1,8.9
"Travelers",257,3,8,9.1,901,42,0,1,9.1
"Travelers",257,3,9,9.4,1123,46,0,1,9.4
"Travelers",257,3,10,9.5,1530,50,0,1,9.5
"Trial by Media",258,1,1,7.5,247,63,0,0,7.5
"Trollhunters: Tales of Arcadia",259,1,1,7.7,484,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,1,2,8,390,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,1,3,7.8,337,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,1,4,7.8,320,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,1,5,8,293,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,1,6,8.4,284,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,1,7,8.1,281,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,1,8,7.9,274,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,1,9,8.1,271,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,1,10,8.1,279,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,1,11,8.6,274,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,1,12,8.7,299,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,1,13,9,309,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,1,14,8.1,267,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,1,15,8,254,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,1,16,8.1,250,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,1,17,8.2,251,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,1,18,8.1,248,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,1,19,8,256,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,1,20,8.4,254,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,1,21,7.8,247,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,1,22,8.8,261,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,1,23,8.6,251,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,1,24,8.8,261,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,1,25,8.8,276,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,1,26,9.1,300,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,2,1,8.4,251,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,2,2,7.8,224,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,2,3,7.7,206,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,2,4,8.4,214,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,2,5,8.6,222,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,2,6,7.7,202,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,2,7,7.7,218,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,2,8,7.9,207,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,2,9,8.9,251,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,2,10,8.2,207,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,2,11,8.6,218,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,2,12,8.4,204,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,2,13,9,267,22,1,1,NA
"Trollhunters: Tales of Arcadia",259,3,2,8,175,22,1,1,8
"Trollhunters: Tales of Arcadia",259,3,3,8.2,179,22,1,1,8.2
"Trollhunters: Tales of Arcadia",259,3,4,8.4,177,22,1,1,8.4
"Trollhunters: Tales of Arcadia",259,3,5,8.8,186,22,1,1,8.8
"Trollhunters: Tales of Arcadia",259,3,6,8.3,169,22,1,1,8.3
"Trollhunters: Tales of Arcadia",259,3,7,8.7,171,22,1,1,8.7
"Trollhunters: Tales of Arcadia",259,3,8,8.3,163,22,1,1,8.3
"Trollhunters: Tales of Arcadia",259,3,9,8,160,22,1,1,8
"Trollhunters: Tales of Arcadia",259,3,10,8.7,191,22,1,1,8.7
"Trollhunters: Tales of Arcadia",259,3,11,8.2,173,22,1,1,8.2
"Trollhunters: Tales of Arcadia",259,3,12,9,200,22,1,1,9
"Trollhunters: Tales of Arcadia",259,3,13,9.1,248,23,1,1,9.1
"Trolls: The Beat Goes On!",260,1,1,6.3,30,23,1,0,6.3
"Trolls: The Beat Goes On!",260,1,2,7.2,27,23,1,0,7.2
"Trolls: The Beat Goes On!",260,1,3,6.9,17,23,1,0,6.9
"Trolls: The Beat Goes On!",260,1,4,6.7,18,23,1,0,6.7
"Trolls: The Beat Goes On!",260,1,5,6.8,21,23,1,0,6.8
"Trolls: The Beat Goes On!",260,1,6,6.9,19,23,1,0,6.9
"Trolls: The Beat Goes On!",260,2,1,7.2,20,23,1,0,7.2
"Trolls: The Beat Goes On!",260,2,2,7.1,19,23,1,0,7.1
"Trolls: The Beat Goes On!",260,2,3,7,18,23,1,0,7
"Trolls: The Beat Goes On!",260,2,4,7.1,16,23,1,0,7.1
"Trolls: The Beat Goes On!",260,2,5,6.5,15,23,1,0,6.5
"Trolls: The Beat Goes On!",260,2,6,6.9,13,23,1,0,6.9
"Trolls: The Beat Goes On!",260,2,7,6.8,16,23,1,0,6.8
"Trolls: The Beat Goes On!",260,3,1,5.9,14,23,1,0,5.9
"Trolls: The Beat Goes On!",260,3,2,6.4,12,23,1,0,6.4
"Trolls: The Beat Goes On!",260,3,3,6.6,13,23,1,0,6.6
"Trolls: The Beat Goes On!",260,3,4,6.4,12,23,1,0,6.4
"Trolls: The Beat Goes On!",260,3,5,6.1,10,23,1,0,6.1
"Trolls: The Beat Goes On!",260,3,6,6.2,10,23,1,0,6.2
"Trolls: The Beat Goes On!",260,4,1,5.9,10,23,1,0,5.9
"Trolls: The Beat Goes On!",260,4,2,6.2,10,23,1,0,6.2
"Trolls: The Beat Goes On!",260,4,3,6.1,10,23,1,0,6.1
"Trolls: The Beat Goes On!",260,4,4,6.3,10,23,1,0,6.3
"Trolls: The Beat Goes On!",260,4,5,5.9,11,23,1,0,5.9
"Trolls: The Beat Goes On!",260,4,6,5.8,10,23,1,0,5.8
"Trolls: The Beat Goes On!",260,4,7,6.8,12,23,1,0,6.8
"Troy: Fall of a City",261,1,1,4.6,653,59,0,0,4.6
"Troy: Fall of a City",261,1,2,4.5,484,58,0,0,4.5
"Troy: Fall of a City",261,1,3,4.2,404,58,0,0,4.2
"Troy: Fall of a City",261,1,4,4.1,385,58,0,0,4.1
"Troy: Fall of a City",261,1,5,3.8,347,57,0,0,3.8
"Troy: Fall of a City",261,1,6,4.1,333,57,0,0,4.1
"Troy: Fall of a City",261,1,7,4,289,58,0,0,4
"Troy: Fall of a City",261,1,8,4.3,307,58,0,0,4.3
"Turbo FAST",262,1,1,6.1,25,23,1,0,NA
"Turbo FAST",262,1,2,5.9,15,24,1,0,NA
"Turbo FAST",262,1,3,6.6,14,24,1,0,NA
"Turbo FAST",262,1,4,6.6,12,24,1,0,NA
"Turbo FAST",262,1,5,7.2,12,24,1,0,NA
"Turbo FAST",262,1,6,6.1,7,24,1,0,NA
"Turbo FAST",262,1,7,6.3,7,24,1,0,NA
"Turbo FAST",262,1,8,6.3,7,24,1,0,NA
"Turbo FAST",262,1,9,6.6,8,24,1,0,NA
"Turbo FAST",262,1,10,6.3,7,24,1,0,NA
"Turbo FAST",262,1,11,5.3,7,24,1,0,NA
"Turbo FAST",262,1,12,6,9,24,1,0,NA
"Turbo FAST",262,1,13,6.5,10,24,1,0,NA
"Turbo FAST",262,1,14,5,7,24,1,0,NA
"Turbo FAST",262,1,15,5.1,7,24,1,0,NA
"Turbo FAST",262,1,16,6,6,24,1,0,NA
"Turbo FAST",262,1,17,5.8,6,24,1,0,NA
"Turbo FAST",262,1,19,6,6,24,1,0,NA
"Turbo FAST",262,1,20,6.6,7,24,1,0,NA
"Turbo FAST",262,1,26,6.3,6,24,1,0,NA
"Ultimate Beastmaster",263,3,1,6.7,29,68,0,0,6.7
"Ultimate Beastmaster",263,3,2,6.9,25,56,0,0,6.9
"Ultimate Beastmaster",263,3,3,6.8,24,48,0,0,6.8
"Ultimate Beastmaster",263,3,4,7.3,22,51,0,0,7.3
"Unauthorized Living",264,1,1,7,74,78,0,1,7
"Unauthorized Living",264,1,2,7.2,59,75,0,1,7.2
"Unauthorized Living",264,1,3,7,54,73,0,1,7
"Unauthorized Living",264,1,4,7.2,49,73,0,1,7.2
"Unauthorized Living",264,1,5,7.2,46,77,0,1,7.2
"Unauthorized Living",264,1,6,7.3,44,74,0,1,7.3
"Unauthorized Living",264,1,7,7.2,49,75,0,1,7.2
"Unauthorized Living",264,1,8,7.6,48,73,0,1,7.6
"Unauthorized Living",264,1,9,7.8,47,76,0,1,7.8
"Unauthorized Living",264,1,10,7.8,52,71,0,1,7.8
"Undercover",265,1,1,7.5,244,46,0,1,7.5
"Undercover",265,1,2,7.6,211,46,0,1,7.6
"Undercover",265,1,3,7.9,201,47,0,1,7.9
"Undercover",265,1,4,7.9,199,51,0,1,7.9
"Undercover",265,1,5,8,199,52,0,1,8
"Undercover",265,1,6,7.9,183,54,0,1,7.9
"Undercover",265,1,7,7.8,180,47,0,1,7.8
"Undercover",265,1,8,7.8,182,54,0,1,7.8
"Undercover",265,1,9,7.6,174,48,0,1,7.6
"Undercover",265,1,10,8.1,195,52,0,1,8.1
"Unsolved Mysteries",266,1,1,7.8,959,53,0,1,7.8
"Unsolved Mysteries",266,1,2,7.1,769,52,0,1,7.1
"Unsolved Mysteries",266,1,3,8.1,761,45,0,1,8.1
"Unsolved Mysteries",266,1,4,7.1,578,46,0,1,7.1
"Unsolved Mysteries",266,1,5,6,674,39,0,1,6
"Unsolved Mysteries",266,1,6,7.8,479,49,0,1,7.8
"V-Wars",267,1,1,7.4,682,56,0,1,7.4
"V-Wars",267,1,2,7.2,522,36,0,1,7.2
"V-Wars",267,1,3,7.3,462,37,0,1,7.3
"V-Wars",267,1,4,7.3,429,45,0,1,7.3
"V-Wars",267,1,5,7.3,388,47,0,1,7.3
"V-Wars",267,1,6,7.3,368,44,0,1,7.3
"V-Wars",267,1,7,7.3,360,38,0,1,7.3
"V-Wars",267,1,8,7.2,346,36,0,1,7.2
"V-Wars",267,1,9,7.5,366,45,0,1,7.5
"V-Wars",267,1,10,7.5,400,37,0,1,7.5
"VeggieTales in the House",268,1,1,5.9,9,23,1,0,NA
"VeggieTales in the House",268,1,2,5.7,9,23,1,0,NA
"VeggieTales in the House",268,1,3,3.5,6,23,1,0,NA
"Vis a vis",269,1,1,8.1,425,44,0,1,NA
"Vis a vis",269,1,2,8,327,49,0,1,NA
"Vis a vis",269,1,3,7.9,307,53,0,1,NA
"Vis a vis",269,1,4,8.1,288,50,0,1,NA
"Vis a vis",269,1,5,8,273,50,0,1,NA
"Vis a vis",269,1,6,8.1,261,46,0,1,NA
"Vis a vis",269,1,7,8.1,258,47,0,1,NA
"Vis a vis",269,1,8,8.1,258,59,0,1,NA
"Vis a vis",269,1,9,8.5,263,57,0,1,NA
"Vis a vis",269,1,10,8.4,255,56,0,1,NA
"Vis a vis",269,1,11,8.6,267,52,0,1,NA
"Vis a vis",269,2,1,8.4,231,46,0,1,NA
"Vis a vis",269,2,2,8.3,213,44,0,1,NA
"Vis a vis",269,2,3,8.1,200,45,0,1,NA
"Vis a vis",269,2,4,8.1,196,43,0,1,NA
"Vis a vis",269,2,5,8.2,196,43,0,1,NA
"Vis a vis",269,2,6,8.3,200,49,0,1,NA
"Vis a vis",269,2,8,8.1,187,45,0,1,NA
"Vis a vis",269,2,9,8.1,190,51,0,1,NA
"Vis a vis",269,2,10,8.1,183,48,0,1,NA
"Voltron: Legendary Defender",270,1,1,8.1,321,68,1,1,NA
"Voltron: Legendary Defender",270,1,2,7.6,218,23,1,1,NA
"Voltron: Legendary Defender",270,1,3,7.9,200,23,1,1,NA
"Voltron: Legendary Defender",270,1,4,7.9,186,23,1,1,NA
"Voltron: Legendary Defender",270,1,5,8.1,190,23,1,1,NA
"Voltron: Legendary Defender",270,1,6,7.6,179,23,1,1,NA
"Voltron: Legendary Defender",270,1,7,8,167,23,1,1,NA
"Voltron: Legendary Defender",270,1,8,8.4,169,23,1,1,NA
"Voltron: Legendary Defender",270,1,9,8.4,181,23,1,1,NA
"Voltron: Legendary Defender",270,1,10,8.4,173,23,1,1,NA
